place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJK_Qq-dtvdTERgdnQxsRySTo,Trạm Bia 88 - Bia Hơi Hà Nội,,,23,4.4,"Name: 88 Beer Garden
Link: https://www.google.com/maps/search/88+Beer+Garden/@10.3398861,107.09230749999999?authuser=0&hl=vi&entry=ttu
Reviews: 457 reviews

Name: Karaoke 88-2
Link: https://www.google.com/maps/search/Karaoke+88-2/@10.3627928,107.0885922?authuser=0&hl=vi&entry=ttu
Reviews: 223 reviews

Name: Bia Hơi Hà Nội Độc Lập
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i+%C4%90%E1%BB%99c+L%E1%BA%ADp/@10.366750699999999,107.08824919999999?authuser=0&hl=vi&entry=ttu
Reviews: 44 reviews

Name: Bia Hơi Hà Nội 779
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i+779/@10.3677145,107.0911438?authuser=0&hl=vi&entry=ttu
Reviews: 27 reviews

Name: Quán Bia Tô
Link: https://www.google.com/maps/search/Qu%C3%A1n+Bia+T%C3%B4/@10.3498717,107.0820897?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,0908 451 779,1,Trạm Bia 88 - Bia Hơi Hà Nội (Chủ sở hữu),https://www.google.com/maps/contrib/112671902758005342696,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSySmZWyvh2BDX-S6yjht3AakJBxTYJ1HmrkMNKT23g5rdRvJME8IGCUW8IApZ03YyfeDU_YfQPB34qDpJ-ijuGwSTYK_JtA8huJmMwsaLHzvDrMyjAi3DuQokQl2eoqO5VRIam36BJUy-g=s1024,Quán bia,Quán bia,,,Open All Days,"648 Trương Công Định, Nguyễn An Ninh, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Bia+88+-+Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31756fdbf92af42b:0x3a4972c4c6d0d981!8m2!3d10.3672651!4d107.0910778!16s%2Fg%2F11l79crxb0!19sChIJK_Qq-dtvdTERgdnQxsRySTo?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJmx3z9nQLdTERB6iKcjwrjMY,Karaoke Panda,Dịch vụ karaoke Panda,,60,4,"Name: Karaoke Quý Nghĩa
Link: https://www.google.com/maps/search/Karaoke+Qu%C3%BD+Ngh%C4%A9a/@10.5763312,107.2075821?authuser=0&hl=vi&entry=ttu
Reviews: 50 reviews

Name: Karaoke Da Đỏ
Link: https://www.google.com/maps/search/Karaoke+Da+%C4%90%E1%BB%8F/@10.5175092,107.086427?authuser=0&hl=vi&entry=ttu
Reviews: 16 reviews

Name: Karaoke Hương Quê
Link: https://www.google.com/maps/search/Karaoke+H%C6%B0%C6%A1ng+Qu%C3%AA/@10.4930956,107.1825082?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Karaoke K'ty
Link: https://www.google.com/maps/search/Karaoke+K'ty/@10.491581199999999,107.1955717?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Nhà Hàng - Karaoke Mỹ Thành 1
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+-+Karaoke+M%E1%BB%B9+Th%C3%A0nh+1/@10.4913097,107.17364470000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0901 535 887,,Karaoke Panda (Chủ sở hữu),https://www.google.com/maps/contrib/108238117633027411473,https://lh3.googleusercontent.com/p/AF1QipOAD55cyOCRjju9qUprOUfwCTmPu6gb7ybypgfw=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"Thanh Sơn C, Lô 01 Lô 03, Ấp Tây, Bà Rịa, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/Karaoke+Panda/data=!4m7!3m6!1s0x31750b74f6f31d9b:0xc68c2b3c728aa807!8m2!3d10.5140552!4d107.1964822!16s%2Fg%2F11lqkh8b9p!19sChIJmx3z9nQLdTERB6iKcjwrjMY?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJK9b6nNx3dTERBEfflIrls0Y,Sala beach club camping,"Khu cắm trại, ăn uống, cà phê nhà hàng trên bãi biển.",,323,4.4,"Name: Pi glamping
Link: https://www.google.com/maps/search/Pi+glamping/@10.403616,107.1889971?authuser=0&hl=vi&entry=ttu
Reviews: 1062 reviews

Name: Timo Cafe & Camping
Link: https://www.google.com/maps/search/Timo+Cafe+%26+Camping/@10.4501387,107.3208014?authuser=0&hl=vi&entry=ttu
Reviews: 190 reviews

Name: Simple Camp
Link: https://www.google.com/maps/search/Simple+Camp/@10.3542659,107.100607?authuser=0&hl=vi&entry=ttu
Reviews: 72 reviews

Name: Vietgangz Beach Club Vungtau
Link: https://www.google.com/maps/search/Vietgangz+Beach+Club+Vungtau/@10.4065775,107.20051459999999?authuser=0&hl=vi&entry=ttu
Reviews: 60 reviews

Name: Suoi camp
Link: https://www.google.com/maps/search/Suoi+camp/@10.6761514,107.16896630000001?authuser=0&hl=vi&entry=ttu
Reviews: 53 reviews",,0866 580 859,,Sala beach club camping (Chủ sở hữu),https://www.google.com/maps/contrib/115390852179708050883,https://lh3.googleusercontent.com/p/AF1QipO8-y0th9VtLARW6FDX-5NjCAlQGnkMmt99nnw7=s1024,Khu cắm trại,"Khu cắm trại, Quán cà phê, Trại thiếu nhi, Quán bar cocktail, Khu cắm trại tiếng Anh, Nhà hàng, Điểm thu hút khách du lịch",,,Open All Days,"Phước Hưng, Long Điền, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Sala+beach+club+camping/data=!4m7!3m6!1s0x317577dc9cfad62b:0x46b3e58a94df4704!8m2!3d10.4065258!4d107.2066186!16s%2Fg%2F11jz9mp5jd!19sChIJK9b6nNx3dTERBEfflIrls0Y?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJ_893008NdTERdHZLuQBYC3c,Quán ăn 178,"Thức ăn ngon, nhân viên phục vụ nhiệt tình.
Delicious and diverse food, Enthusiastic service staff.",,98,5,"Name: quán a thuận
Link: https://www.google.com/maps/search/qu%C3%A1n+a+thu%E1%BA%ADn/@10.494855399999999,107.1816558?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews

Name: Quán 179
Link: https://www.google.com/maps/search/Qu%C3%A1n+179/@10.5015804,107.1803018?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Cháo lòng 178
Link: https://www.google.com/maps/search/Ch%C3%A1o+l%C3%B2ng+178/@10.5009683,107.1825247?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Hương Quê Quán
Link: https://www.google.com/maps/search/H%C6%B0%C6%A1ng+Qu%C3%AA+Qu%C3%A1n/@10.485525599999999,107.19277509999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Quán Nhậu 91
Link: https://www.google.com/maps/search/Qu%C3%A1n+Nh%E1%BA%ADu+91/@10.508928,107.1816257?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0981 639 469,,Quán ăn 178 (Chủ sở hữu),https://www.google.com/maps/contrib/118245387609352168928,https://lh3.googleusercontent.com/p/AF1QipMBQ4acJPDWEiXGx61uZV7ocQ8z69rsxf5a0EEb=s1024,Quán bia,Quán bia,,,Open All Days,"178 Nguyễn Tất Thành, Phước Nguyễn, Bà Rịa, Bà Rịa - Vũng Tàu 777777",,https://www.google.com/maps/place/Qu%C3%A1n+%C4%83n+178/data=!4m7!3m6!1s0x31750d4fd377cfff:0x770b5800b94b7674!8m2!3d10.502914!4d107.1810068!16s%2Fg%2F11vql0bmgq!19sChIJ_893008NdTERdHZLuQBYC3c?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJF71zKZVvdTERZ_NGnhIxIwM,Phòng trà Yêu nhạc xưa ( Số 9 Mạc Đĩnh Chi),Nơi hội tụ những tâm hồn yêu nhạc xưa . Dòng nhạc thời tiền chiến . Những nhạc phẩm trước 1975,,66,4.3,"Name: Phòng Trà Bolero
Link: https://www.google.com/maps/search/Ph%C3%B2ng+Tr%C3%A0+Bolero/@10.3436459,107.0851399?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Phòng Trà Ca Nhạc Giao Lưu Tình Khúc
Link: https://www.google.com/maps/search/Ph%C3%B2ng+Tr%C3%A0+Ca+Nh%E1%BA%A1c+Giao+L%C6%B0u+T%C3%ACnh+Kh%C3%BAc/@10.342805,107.0792202?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews

Name: Café Nét Xưa
Link: https://www.google.com/maps/search/Caf%C3%A9+N%C3%A9t+X%C6%B0a/@10.3454778,107.0818154?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Phòng Trà Ca Nhạc Giao Lưu Hàng Đêm Sao Đêm Bolero
Link: https://www.google.com/maps/search/Ph%C3%B2ng+Tr%C3%A0+Ca+Nh%E1%BA%A1c+Giao+L%C6%B0u+H%C3%A0ng+%C4%90%C3%AAm+Sao+%C4%90%C3%AAm+Bolero/@10.3659406,107.0885447?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: Phòng Trà Memory
Link: https://www.google.com/maps/search/Ph%C3%B2ng+Tr%C3%A0+Memory/@10.347927499999999,107.0739874?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0908 988 394,,Phòng trà Yêu nhạc xưa ( Số 9 Mạc Đĩnh Chi) (Chủ sở hữu),https://www.google.com/maps/contrib/111709206472336116155,https://lh3.googleusercontent.com/p/AF1QipN3DKoe8MXVWZSH5sH0V8O4-OW6dRsr3QPPujDX=s1024,Quán bar,Quán bar,,,Open All Days,"9 Mạc Đĩnh Chi, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Ph%C3%B2ng+tr%C3%A0+Y%C3%AAu+nh%E1%BA%A1c+x%C6%B0a+%28+S%E1%BB%91+9+M%E1%BA%A1c+%C4%90%C4%A9nh+Chi%29/data=!4m7!3m6!1s0x31756f952973bd17:0x32331129e46f367!8m2!3d10.3537511!4d107.0769622!16s%2Fg%2F1ptwwy2y7!19sChIJF71zKZVvdTERZ_NGnhIxIwM?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJeaM3yE9zdTERKsFrPYce-bE,Karaoke Hương Quê,,,11,3,"Name: Karaoke Hoàng Gia
Link: https://www.google.com/maps/search/Karaoke+Hoa%CC%80ng+Gia/@10.5035657,107.17684469999999?authuser=0&hl=vi&entry=ttu
Reviews: 142 reviews

Name: Karaoke Quý Nghĩa
Link: https://www.google.com/maps/search/Karaoke+Qu%C3%BD+Ngh%C4%A9a/@10.5763312,107.2075821?authuser=0&hl=vi&entry=ttu
Reviews: 50 reviews

Name: Karaoke Anh Anh
Link: https://www.google.com/maps/search/Karaoke+Anh+Anh/@10.4897239,107.17356459999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Nhà Hàng - Karaoke Mỹ Thành 1
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+-+Karaoke+M%E1%BB%B9+Th%C3%A0nh+1/@10.4913097,107.17364470000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,,1,Karaoke Hương Quê (Chủ sở hữu),https://www.google.com/maps/contrib/105704111264944364002,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyD3YpSkwkarmW59i9QbCFG_1pVR6UvUDliEb9pNzLMNX9Fyum9A-2a6e8RjcSz2c77MsahuBobyWXb4GlC1tmFaDurWJ_CJvoyRTcsqkfnJIpbMQCA3lQUG71qbekjNq-BKli5=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"F5VM+62J, Trần Đại Nghĩa, Phước Nguyễn, Bà Rịa, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+H%C6%B0%C6%A1ng+Qu%C3%AA/data=!4m7!3m6!1s0x3175734fc837a379:0xb1f91e873d6bc12a!8m2!3d10.4930956!4d107.1825082!16s%2Fg%2F11k5lw1tr0!19sChIJeaM3yE9zdTERKsFrPYce-bE?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJWaQMrjVvdTER2pGo-SLb33k,Ebisu Japanese Restaurant,"Nhà hàng SUSHI EBISU VŨNG TÀU .
Nhà hàng Nhật Bản phục vụ món Sushi - Sashimi & món Nướng , Lẩu .
Mang phong cách Izakaya tại Tp biển Vũng Tàu .
Tại Ebisu Vũng Tàu luôn có những món ăn rất đường phố , bình dân và cả những món ăn cao cấp của Nhật Bản cho thực khách có nhu cầu .
Rượu Nhật và Bia tươi Sapporo luôn được thực khách lựa chọn cho bữa ăn , tiệc tùng cùng gia đình , bạn bè , đồng nghiệp .

EBISU SUSHI VUNG TAU
Japanese restaurant serving SUSHI-SASHIMI & BBQ-YAKITORI , HOTPOT .
IZAKAYA style in Vung Tau city.
At Ebisu Vung Tau, there are always street food, popular and high-class Japanese dishes for diners in need.
Japanese SA-KE and SAPPORO draft beer are always chosen by diners for meals and parties with friends and colleagues.",,483,4.3,"Name: Sushi Tokyo Restaurant
Link: https://www.google.com/maps/search/Sushi+Tokyo+Restaurant/@10.3511574,107.0878357?authuser=0&hl=vi&entry=ttu
Reviews: 1012 reviews

Name: Sushi Isshin
Link: https://www.google.com/maps/search/Sushi+Isshin/@10.3534604,107.07429909999999?authuser=0&hl=vi&entry=ttu
Reviews: 426 reviews

Name: Hitoki Sushi Vũng Tàu
Link: https://www.google.com/maps/search/Hitoki+Sushi+V%C5%A9ng+T%C3%A0u/@10.354080800000002,107.0842864?authuser=0&hl=vi&entry=ttu
Reviews: 403 reviews

Name: Sushi Bụi
Link: https://www.google.com/maps/search/Sushi+B%E1%BB%A5i/@10.3461534,107.0780348?authuser=0&hl=vi&entry=ttu
Reviews: 274 reviews

Name: Nhà Hàng Nhật Bản Asahi Sushi
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Nh%E1%BA%ADt+B%E1%BA%A3n+Asahi+Sushi/@10.354057,107.08739?authuser=0&hl=vi&entry=ttu
Reviews: 232 reviews",http://ebisushi.com.vn/,0359 958 735,,Ebisu Japanese Restaurant (Chủ sở hữu),https://www.google.com/maps/contrib/114666886161865807284,https://lh3.googleusercontent.com/p/AF1QipNJY1fngxwTiI9H0QMLWmCwiQpdQPVC3M-sqQ74=s1024,Nhà hàng Izakaya,"Nhà hàng Izakaya, Quán bia, Món ngon Nhật Bản, Nhà hàng Nhật Bản, Quán rượu, Nhà hàng món Yakiniku, Nhà hàng món Yakitori",,,Open All Days,"17A Hoàng Hoa Thám, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Ebisu+Japanese+Restaurant/data=!4m7!3m6!1s0x31756f35ae0ca459:0x79dfdb22f9a891da!8m2!3d10.3406762!4d107.0798116!16s%2Fg%2F11pd7x99tp!19sChIJWaQMrjVvdTER2pGo-SLb33k?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJh8YHx5x1dTER0sBVrPG_P6g,Karaoke Thanh Hiền,Karaoke Thanh Hiền,,33,4.2,"Name: Karaoke Hoàng Gia Long Điền
Link: https://www.google.com/maps/search/Karaoke+Ho%C3%A0ng+Gia+Long+%C4%90i%E1%BB%81n/@10.480138,107.2071914?authuser=0&hl=vi&entry=ttu
Reviews: 108 reviews

Name: Karaoke Sóng Nhạc
Link: https://www.google.com/maps/search/Karaoke+S%C3%B3ng+Nh%E1%BA%A1c/@10.3955951,107.23338890000001?authuser=0&hl=vi&entry=ttu
Reviews: 13 reviews

Name: Karaoke Family
Link: https://www.google.com/maps/search/Karaoke+Family/@10.482693399999999,107.21186979999999?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Karaoke Ngọc Linh
Link: https://www.google.com/maps/search/Karaoke+Ng%E1%BB%8Dc+Linh/@10.389526,107.235243?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Nhà Hàng - Karaoke Mỹ Thành 1
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+-+Karaoke+M%E1%BB%B9+Th%C3%A0nh+1/@10.4913097,107.17364470000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0909 048 068,,Karaoke Thanh Hiền (Chủ sở hữu),https://www.google.com/maps/contrib/106151397344203057666,https://lh3.googleusercontent.com/p/AF1QipPTtgyKdyKz5VmmcYrl6AOfQxn6RhUo3KetgNQV=s1024,Quán bar karaoke,"Quán bar karaoke, Quán bar",,,Open All Days,"255 Võ Thị Sáu, TT. Long Điền, Long Điền, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+Thanh+Hi%E1%BB%81n/data=!4m7!3m6!1s0x3175759cc707c687:0xa83fbff1ac55c0d2!8m2!3d10.4836103!4d107.2098356!16s%2Fg%2F11pdxwqbrp!19sChIJh8YHx5x1dTER0sBVrPG_P6g?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJVedjCr9ldTERccgWI5XDfuY,Marina Seafood Restaurant,,,765,4.2,"Name: Nhà hàng hải sản La Sirena
Link: https://www.google.com/maps/search/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+La+Sirena/@10.343079399999999,107.09464399999999?authuser=0&hl=vi&entry=ttu
Reviews: 1524 reviews

Name: Nhà Hàng Ocean Bay Vũng Tàu
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Ocean+Bay+V%C5%A9ng+T%C3%A0u/@10.380616,107.0559073?authuser=0&hl=vi&entry=ttu
Reviews: 373 reviews

Name: Bè Cá Mú
Link: https://www.google.com/maps/search/B%C3%A8+C%C3%A1+M%C3%BA/@10.4557627,107.10000169999999?authuser=0&hl=vi&entry=ttu
Reviews: 41 reviews

Name: Vung Tau
Link: https://www.google.com/maps/search/Vung+Tau/@10.3263898,107.08098079999999?authuser=0&hl=vi&entry=ttu
Reviews: 13 reviews

Name: Hải sản sạch Đầm Sen
Link: https://www.google.com/maps/search/H%E1%BA%A3i+s%E1%BA%A3n+s%E1%BA%A1ch+%C4%90%E1%BA%A7m+Sen/@10.352811599999999,107.087964?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://marinaseafood.com.vn/,1900 292977,,Marina Seafood Restaurant (Chủ sở hữu),https://www.google.com/maps/contrib/101288996080494538717,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwY8zQDMrhhRL0yKSftU-LsxkmrRPfiG16h-jVZeKvHNpqYyBR3ebfT-4e_b0QE_NXjEQBVDLEhAa_SQF1JdQAUQKk4RCRHhpp87kxzUkgbWOWosQg6SkMS5sZCWm_7PWH_yXH0MA=s1024,Nhà hàng hải sản,"Nhà hàng hải sản, Nhà hàng chuyên phục vụ bữa sáng",,,Open All Days,"3 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Marina+Seafood+Restaurant/data=!4m7!3m6!1s0x317565bf0a63e755:0xe67ec3952316c871!8m2!3d10.3268623!4d107.0809466!16s%2Fg%2F11rvbgbgfq!19sChIJVedjCr9ldTERccgWI5XDfuY?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJvWDe31dzdTERufyAOxoFNzo,Karaoke K'ty,,,3,5,"Name: Karaoke Panda
Link: https://www.google.com/maps/search/Karaoke+Panda/@10.5140552,107.19648219999999?authuser=0&hl=vi&entry=ttu
Reviews: 60 reviews

Name: Karaoke Sơn Ca
Link: https://www.google.com/maps/search/Karaoke+S%C6%A1n+Ca/@10.4829545,107.21178049999999?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews

Name: Karaoke Family
Link: https://www.google.com/maps/search/Karaoke+Family/@10.482693399999999,107.21186979999999?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Nhà Hàng - Karaoke Mỹ Thành 1
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+-+Karaoke+M%E1%BB%B9+Th%C3%A0nh+1/@10.4913097,107.17364470000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,,1,Karaoke K'ty (Chủ sở hữu),https://www.google.com/maps/contrib/100633482677873947498,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vM4d2HMuBZIRi2Z9NYepPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.96155&pitch=0&thumbfov=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"31 Đặng Nguyên Cẩn, Long Toàn, Bà Rịa, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+K%27ty/data=!4m7!3m6!1s0x31757357dfde60bd:0x3a37051a3b80fcb9!8m2!3d10.4915812!4d107.1955717!16s%2Fg%2F11mtd0f93y!19sChIJvWDe31dzdTERufyAOxoFNzo?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJZ6ezxdxvdTER1tWW1K8Swnc,Sushi Lounge,"Established in 2015, Sushi Lounge is a modern Japanese restaurant that brings authentic flavors and a contemporary dining experience to sushi lovers. With a focus on high-quality ingredients and traditional techniques, we offer a menu featuring fresh sushi and a variety of classic Japanese dishes.",,376,4,"Name: Sushi Tokyo Restaurant
Link: https://www.google.com/maps/search/Sushi+Tokyo+Restaurant/@10.3511574,107.0878357?authuser=0&hl=vi&entry=ttu
Reviews: 1012 reviews

Name: Hitoki Sushi Vũng Tàu
Link: https://www.google.com/maps/search/Hitoki+Sushi+V%C5%A9ng+T%C3%A0u/@10.354080800000002,107.0842864?authuser=0&hl=vi&entry=ttu
Reviews: 403 reviews

Name: Nhà Hàng Nhật Bản Asahi Sushi
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Nh%E1%BA%ADt+B%E1%BA%A3n+Asahi+Sushi/@10.354057,107.08739?authuser=0&hl=vi&entry=ttu
Reviews: 232 reviews

Name: Sushi Yori
Link: https://www.google.com/maps/search/Sushi+Yori/@10.3564933,107.0890476?authuser=0&hl=vi&entry=ttu
Reviews: 40 reviews",http://facebook.com/sushiloungeVt,0254 6551 341,,Sushi Lounge (Chủ sở hữu),https://www.google.com/maps/contrib/115710910475651673461,https://lh3.googleusercontent.com/p/AF1QipM78j-J00YH3k_LjimQX83KMmgzLe5kRfcmlYPZ=s1024,Nhà hàng Nhật Bản,Nhà hàng Nhật Bản,,,Open All Days,"341 Thống Nhất Mới, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/Sushi+Lounge/data=!4m7!3m6!1s0x31756fdcc5b3a767:0x77c212afd496d5d6!8m2!3d10.3588709!4d107.0901621!16s%2Fg%2F11bwl3mh_n!19sChIJZ6ezxdxvdTER1tWW1K8Swnc?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJK1ZWGehvdTEREdxyqqk8E5g,Lẩu Mực Sa Tế,"LẨU MỰC SA TẾ 🦑MỘC🦑 - MÓN NGON NỔI TIẾNG TẠI VŨNG TÀU
🔥Lẩu mực sa tế thơm ngon, được Mộc chế biến theo công thức riêng của nhà hàng, thu hút thực khách gần xa bởi hương vị đặc trưng vùng biển.
🔥Từng miếng mực tươi được lấy từ ghe nhà, không đông lạnh, nên khi nhúng lẩu vẫn giữ được hương vị tự nhiên, tươi rói. Những miếng mực mềm ngọt, thơm dai sần sật ngập đẫm trong nước dùng đậm vị sa tế, mang đến cho bạn bữa tiệc hải sản ngon khó cưỡng
🔥Để bữa tiệc trở nên tròn vị hơn, Mộc còn mang đến cho quý khách nhiều lựa chọn với thực đơn phong phú và đa đạng 🐙🦀🐠🐰🐷🐔🐮
🎉Vậy thì set ngay chiếc kèo với hội bạn thân, đồng nghiệp... làm nồi Lẩu mực sa tế - Best Seller của Mộc và thưởng thức những món ngon mang đâậm hương",,48,4.7,"Name: Lẩu mực chao Thuận Phúc
Link: https://www.google.com/maps/search/L%E1%BA%A9u+m%E1%BB%B1c+chao+Thu%E1%BA%ADn+Ph%C3%BAc/@10.3412143,107.0840994?authuser=0&hl=vi&entry=ttu
Reviews: 518 reviews

Name: Green Garden - Lẩu bò Mông Cổ và các món Á-Âu
Link: https://www.google.com/maps/search/Green+Garden+-+L%E1%BA%A9u+b%C3%B2+M%C3%B4ng+C%E1%BB%95+v%C3%A0+c%C3%A1c+m%C3%B3n+%C3%81-%C3%82u/@10.3550054,107.0926937?authuser=0&hl=vi&entry=ttu
Reviews: 67 reviews

Name: Cút lộn xào me Tư Lúa
Link: https://www.google.com/maps/search/C%C3%BAt+l%E1%BB%99n+x%C3%A0o+me+T%C6%B0+L%C3%BAa/@10.3512243,107.0788589?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews

Name: Quán 2 Xu
Link: https://www.google.com/maps/search/Qu%C3%A1n+2+Xu/@10.3806412,107.1149624?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Quán Mộc
Link: https://www.google.com/maps/search/Qu%C3%A1n+M%E1%BB%99c/@10.355800499999999,107.0810423?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews",https://www.facebook.com/profile.php?id=61553124536647&mibextid=LQQJ4d,0909 778 990,,Lẩu Mực Sa Tế (Chủ sở hữu),https://www.google.com/maps/contrib/114588590078859329389,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwkl-YLpSkqfrfzE9oEz64BHuayJLESnA3QHyhMxzRHldx6NHQd_5DCQstDHxQ6Nzqo954fiDz_Uoy_IERloLWa_VN_Q2F3ozeOWIQWbfYQhZ9I_U2s3V8_tBrGt7M13AgmrPT0mQ=s1024,Quán bia,Quán bia,,,Open All Days,"58 Xô Viết Nghệ Tĩnh, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/L%E1%BA%A9u+M%E1%BB%B1c+Sa+T%E1%BA%BF/data=!4m7!3m6!1s0x31756fe81956562b:0x98133ca9aa72dc11!8m2!3d10.3436459!4d107.0851399!16s%2Fg%2F11vlhb1vm8!19sChIJK1ZWGehvdTEREdxyqqk8E5g?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
