place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJFealcABvdTERoLOWPIynSp8,Gazebo,,,564,4.1,"Name: Cask Bar
Link: https://www.google.com/maps/search/Cask+Bar/@10.3422886,107.07512489999999?authuser=0&hl=vi&entry=ttu
Reviews: 215 reviews

Name: Déjà vu - cocktail bar
Link: https://www.google.com/maps/search/D%C3%A9j%C3%A0+vu+-+cocktail+bar/@10.350755800000002,107.0714533?authuser=0&hl=vi&entry=ttu
Reviews: 135 reviews

Name: Breeze Rooftop Bar
Link: https://www.google.com/maps/search/Breeze+Rooftop+Bar/@10.341619999999999,107.07585979999999?authuser=0&hl=vi&entry=ttu
Reviews: 122 reviews

Name: fusion hotel roof top
Link: https://www.google.com/maps/search/fusion+hotel+roof+top/@10.341612999999999,107.075904?authuser=0&hl=vi&entry=ttu
Reviews: 27 reviews

Name: Galang Bar
Link: https://www.google.com/maps/search/Galang+Bar/@10.342677499999999,107.0752493?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews",http://gazebo.com.vn/,0865 459 299,,Gazebo (Chủ sở hữu),https://www.google.com/maps/contrib/111354076667075159346,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0nBo26PdVok3JMCNcT9w6yliaX9EAYxlta-GRHT75LXE2RH5bEPN8vOsggInLjf7Ew2q21diZwxb6Vgk0sde7RKQy2COWhIsHNHZa5928bgzQJHw_GeisLK6kLvYvtHhFCP8tVA=s1024,Quán bar,"Quán bar, Quán cà phê, Nhà hàng",,,Open All Days,"90 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Gazebo/data=!4m7!3m6!1s0x31756f0070a5e615:0x9f4aa78c3c96b3a0!8m2!3d10.3348517!4d107.071917!16s%2Fg%2F11ft_2pdx4!19sChIJFealcABvdTERoLOWPIynSp8?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJyS27Q6RvdTERoDDHXSvVjYE,Cà Phê Thanh Trúc,,,253,4,"Name: Cafe Góc Thiên Đường
Link: https://www.google.com/maps/search/Cafe+G%C3%B3c+Thi%C3%AAn+%C4%90%C6%B0%E1%BB%9Dng/@10.372475399999999,107.05754139999999?authuser=0&hl=vi&entry=ttu
Reviews: 46 reviews

Name: OrientKafe
Link: https://www.google.com/maps/search/OrientKafe/@10.371190799999999,107.0588014?authuser=0&hl=vi&entry=ttu
Reviews: 42 reviews

Name: TỬ TẾ Coffee & Tea
Link: https://www.google.com/maps/search/T%E1%BB%AC+T%E1%BA%BE+Coffee+%26+Tea/@10.3513044,107.066473?authuser=0&hl=vi&entry=ttu
Reviews: 33 reviews

Name: Thanh Coffee
Link: https://www.google.com/maps/search/Thanh+Coffee/@10.3504731,107.09766289999999?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Cà Phê Thanh Tuyền
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Thanh+Tuy%E1%BB%81n/@10.376026099999999,107.0715087?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews",,0254 3553 066,1,Cà Phê Thanh Trúc (Chủ sở hữu),https://www.google.com/maps/contrib/108406557613198720235,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJPL_gL8PwE9uxcGxoRfsFhL8PMSTy4NMkEdXUpRtuFwpodhAqeDk5qrDYpya4e4d7we_0nbzmlLZmiFlxbb8FPKjWh6Ku2KSWCYOhbJvOAiJaIuFJRhuJ5kwhzlPVwprM_XDGJ__SDw=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"21 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Thanh+Tr%C3%BAc/data=!4m7!3m6!1s0x31756fa443bb2dc9:0x818dd52b5dc730a0!8m2!3d10.3640523!4d107.0617962!16s%2Fg%2F1hc17f4zs!19sChIJyS27Q6RvdTERoDDHXSvVjYE?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ4YBOn7JvdTERj4r9SSi0yrc,Highlands Coffee 30 Tháng 4 - Vũng Tàu,,,58,3.6,"Name: Highlands Coffee Lotte Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+Lotte+V%C5%A9ng+T%C3%A0u/@10.350065299999999,107.0938716?authuser=0&hl=vi&entry=ttu
Reviews: 146 reviews

Name: Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/@10.3513252,107.0862863?authuser=0&hl=vi&entry=ttu
Reviews: 120 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews",https://www.highlandscoffee.com.vn/,1900 1755,,Highlands Coffee 30 Tháng 4 - Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/115216176455314820445,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBlB63bvw2BaizC5_ah4x8JH6LIbvpejJsc8vSDXJPeO0HxM3xPwLbUgNcqXyfXUOFCQB9mh6nM_2s0S5vG96ep3JEdJdc8dTwX9FtH1eIW4xYszU2SDx449wLC59l6B8oW17X=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"23D4 Đ. 30 Tháng 4, Phường 9, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Highlands+Coffee+30+Th%C3%A1ng+4+-+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756fb29f4e80e1:0xb7cab42849fd8a8f!8m2!3d10.3700345!4d107.0855844!16s%2Fg%2F11v159mzx7!19sChIJ4YBOn7JvdTERj4r9SSi0yrc?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJDa5iK8tvdTERFGcKk0ABW14,Cà phê 1983,,,60,4.3,"Name: Quán Cà Phê Võng 55
Link: https://www.google.com/maps/search/Qu%C3%A1n+C%C3%A0+Ph%C3%AA+V%C3%B5ng+55/@10.3555207,107.0896073?authuser=0&hl=vi&entry=ttu
Reviews: 112 reviews

Name: 369 Coffee & Tea
Link: https://www.google.com/maps/search/369+Coffee+%26+Tea/@10.363469199999999,107.0896283?authuser=0&hl=vi&entry=ttu
Reviews: 92 reviews

Name: Trung Nguyên E-Coffee
Link: https://www.google.com/maps/search/Trung+Nguy%C3%AAn+E-Coffee/@10.3611416,107.0880565?authuser=0&hl=vi&entry=ttu
Reviews: 90 reviews

Name: Cafe X-men
Link: https://www.google.com/maps/search/Cafe+X-men/@10.3676108,107.0912189?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,0931 244 791,1,Cà phê 1983 (Chủ sở hữu),https://www.google.com/maps/contrib/111871766436336525319,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzka8ycKs6fP587c_JWmDp-A7QkAIn2Z2x7NZ2BTQ_TwV12qJgVAuyKtC915dKdYmdyqK_Pzn5bSe64ijwFLUIv_-TBeaPohOz7bcYC159G2QDxJ02gv--p65-iJpwCHLmklukhLg=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"677 Trương Công Định, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+1983/data=!4m7!3m6!1s0x31756fcb2b62ae0d:0x5e5b0140930a6714!8m2!3d10.3645826!4d107.0894671!16s%2Fg%2F11f7jjm7ml!19sChIJDa5iK8tvdTERFGcKk0ABW14?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJqSGZAZVvdTERZcjlq4uRMtE,Bụi Cafe,,,2,4.5,"Name: The Coffee House
Link: https://www.google.com/maps/search/The+Coffee+House/@10.348231799999999,107.0740896?authuser=0&hl=vi&entry=ttu
Reviews: 1335 reviews

Name: Bluu - BoBa Tea House
Link: https://www.google.com/maps/search/Bluu+-+BoBa+Tea+House/@10.3525035,107.08129369999999?authuser=0&hl=vi&entry=ttu
Reviews: 17 reviews

Name: Lưu Coffee
Link: https://www.google.com/maps/search/L%C6%B0u+Coffee/@10.3664252,107.0837442?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews

Name: Cafe Bun
Link: https://www.google.com/maps/search/Cafe+Bun/@10.3563077,107.08829539999999?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Cafe Bụi Trúc
Link: https://www.google.com/maps/search/Cafe+B%E1%BB%A5i+Tr%C3%BAc/@10.3500731,107.07703939999999?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,0938 738 012,1,Bụi Cafe (Chủ sở hữu),https://www.google.com/maps/contrib/112591958100614474214,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iSP7RRA_CCy3ACNi0I5VIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.20877&pitch=0&thumbfov=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"26 Bà Triệu, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/B%E1%BB%A5i+Cafe/data=!4m7!3m6!1s0x31756f95019921a9:0xd132918babe5c865!8m2!3d10.3535766!4d107.0749293!16s%2Fg%2F11c5ssmfh6!19sChIJqSGZAZVvdTERZcjlq4uRMtE?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ_zNsNJRvdTERrSjBlFHjG9A,Windy’s house homestay & coffee,,,110,4.2,"Name: 369 Coffee & Tea
Link: https://www.google.com/maps/search/369+Coffee+%26+Tea/@10.363469199999999,107.0896283?authuser=0&hl=vi&entry=ttu
Reviews: 92 reviews

Name: NHANVIP COFFEE
Link: https://www.google.com/maps/search/NHANVIP+COFFEE/@10.3420031,107.0756564?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: WIN COFFEE
Link: https://www.google.com/maps/search/WIN+COFFEE/@10.3689387,107.0888628?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0792 323 979,,Windy’s house homestay & coffee (Chủ sở hữu),https://www.google.com/maps/contrib/108745697516499474550,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvruObVIb7IqtgcAz8w8v0SJUkiSWHCN-Fdy0Sk68el-8BouMp3qZtexQizrcegyB1MKR3oASTX383zIBlSumIyI8O1YIPxTCqwMAyeS9TAkaoe5x8j9jtD9LpRC5cNG4Q7iLagw=s1024,Quán cà phê,"Quán cà phê, Nhà nghỉ dưỡng cho thuê",,,Open All Days,"459/17 Trương Công Định, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Windy%E2%80%99s+house+homestay+%26+coffee/data=!4m7!3m6!1s0x31756f94346c33ff:0xd01be35194c128ad!8m2!3d10.3594073!4d107.0848148!16s%2Fg%2F11tnm76bd8!19sChIJ_zNsNJRvdTERrSjBlFHjG9A?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJSQvb4sVvdTEROdxbFMGv_5g,Mad Fox Cafe,,,5,4.2,"Name: Cafe acoustics Đất Kinh Kỳ
Link: https://www.google.com/maps/search/Cafe+acoustics+%C4%90%E1%BA%A5t+Kinh+K%E1%BB%B3/@10.3720927,107.0828732?authuser=0&hl=vi&entry=ttu
Reviews: 13 reviews

Name: Foxies
Link: https://www.google.com/maps/search/Foxies/@10.3633142,107.0863823?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Cafe Mộc
Link: https://www.google.com/maps/search/Cafe+M%E1%BB%99c/@10.366721100000001,107.0865243?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Mộc coffe
Link: https://www.google.com/maps/search/M%E1%BB%99c+coffe/@10.387166599999999,107.0971422?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://www.foody.vn/vung-tau/mad-fox-cafe,,1,Mad Fox Cafe (Chủ sở hữu),https://www.google.com/maps/contrib/109811088126701706428,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyizDtaFqeovDr3rqblt3kaCGXlPzQ9-PxTLokXR5ogtNq29UZhCQOlM2I39O8uxB_xqLKwKdos4ZjVpxHdp0aAPrELb2qe7gPqux2XdnlCBwmzWyg9_-naV0gBk1m9dCByaASG5w=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"19G2 Nguyễn Thái Học, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Mad+Fox+Cafe/data=!4m7!3m6!1s0x31756fc5e2db0b49:0x98ffafc1145bdc39!8m2!3d10.3658147!4d107.0835456!16s%2Fg%2F11hzxkgq1k!19sChIJSQvb4sVvdTEROdxbFMGv_5g?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJCTddfolvdTER_fVZKo2aQCM,Cà Phê Cây Bàng,,,78,3.7,"Name: Nhà hàng Cây Bàng
Link: https://www.google.com/maps/search/Nh%C3%A0+h%C3%A0ng+C%C3%A2y+B%C3%A0ng/@10.369539099999999,107.060717?authuser=0&hl=vi&entry=ttu
Reviews: 1434 reviews

Name: Quán Cafe Bá Minh
Link: https://www.google.com/maps/search/Qu%C3%A1n+Cafe+B%C3%A1+Minh/@10.338494299999999,107.0717114?authuser=0&hl=vi&entry=ttu
Reviews: 30 reviews

Name: GH Cafe
Link: https://www.google.com/maps/search/GH+Cafe/@10.363584,107.0927744?authuser=0&hl=vi&entry=ttu
Reviews: 15 reviews

Name: Cà Phê Vân Nguyên
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+V%C3%A2n+Nguy%C3%AAn/@10.3412916,107.07444?authuser=0&hl=vi&entry=ttu
Reviews: 14 reviews

Name: Cà phê Cây Bàng
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+C%C3%A2y+B%C3%A0ng/@10.460797999999999,107.09630709999999?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,0254 3856 852,1,Cà Phê Cây Bàng (Chủ sở hữu),https://www.google.com/maps/contrib/111654503492473685002,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxahBfjV-mvpHrPF49rhT6hDMma5X_xbe6tjibfflsRrOAMVVWdLCTOx_MvDKRpqchy66QdOuIde6mmmYK8iwIkuWCUyENGx6Wt5OCpDy23ooZ321ciQfqwO545Hj8og8vSDj_dWQ=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"106C Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Ca%CC%80+Ph%C3%AA+C%C3%A2y+Ba%CC%80ng/data=!4m7!3m6!1s0x31756f897e5d3709:0x23409a8d2a59f5fd!8m2!3d10.3375896!4d107.0716745!16s%2Fg%2F1z44bc76g!19sChIJCTddfolvdTER_fVZKo2aQCM?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ4-JQ7hpxdTER27mVXqHQA2c,Highlands Coffee Nguyen An Ninh Vung Tau,,,177,3.8,"Name: Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/@10.3513252,107.0862863?authuser=0&hl=vi&entry=ttu
Reviews: 120 reviews

Name: Milano coffee
Link: https://www.google.com/maps/search/Milano+coffee/@10.375844299999999,107.1108419?authuser=0&hl=vi&entry=ttu
Reviews: 90 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews",,,,Highlands Coffee Nguyen An Ninh Vung Tau (Chủ sở hữu),https://www.google.com/maps/contrib/107758091699966181843,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1Y-F1F0g76JRNm0PJ2UgWUGyCkpn5xLDCpYS_5YagVpsO66QXj9lk-dJRphvRg-XjJFlcmkzTzkZ92ahLV9Mq2wWe3VaJa5Q8FCDH174UZhe-b5h2fyRjcosvqFixq1K2nUY=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"601 Nguyễn An Ninh, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Highlands+Coffee+Nguyen+An+Ninh+Vung+Tau/data=!4m7!3m6!1s0x3175711aee50e2e3:0x6703d0a15e95b9db!8m2!3d10.363722!4d107.0932214!16s%2Fg%2F11tg2zmy3k!19sChIJ4-JQ7hpxdTER27mVXqHQA2c?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJmcw4rM1vdTERYt__joUL7cw,Cafe Mộc Bóng Đá,,,30,4.5,"Name: Mộc Nhiên
Link: https://www.google.com/maps/search/M%E1%BB%99c+Nhi%C3%AAn/@10.3689057,107.0890725?authuser=0&hl=vi&entry=ttu
Reviews: 52 reviews

Name: Cà Phê Bóng Đá
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+B%C3%B3ng+%C4%90%C3%A1/@10.548809799999999,107.06960289999999?authuser=0&hl=vi&entry=ttu
Reviews: 34 reviews

Name: Quán Cafe Bóng Đá Việt Trung
Link: https://www.google.com/maps/search/Qu%C3%A1n+Cafe+B%C3%B3ng+%C4%90%C3%A1+Vi%E1%BB%87t+Trung/@10.387415299999999,107.10927989999999?authuser=0&hl=vi&entry=ttu
Reviews: 10 reviews

Name: Cafe Mộc
Link: https://www.google.com/maps/search/Cafe+M%E1%BB%99c/@10.366721100000001,107.0865243?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Cafe bóng đá
Link: https://www.google.com/maps/search/Cafe+b%C3%B3ng+%C4%91%C3%A1/@10.3975729,107.1166873?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0964 393 979,1,Cafe Mộc Bóng Đá (Chủ sở hữu),https://www.google.com/maps/contrib/109695988447115246560,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwD5RJTZ3NyV10irKnSaqArsxm8CezqTD45Eivv7HXax8FO7O3U4jBM2Tn2sgL8QdARivzYxu9Wqp6bOrDaiv0rkS6w6K0WzLyXNS6-39dShYVi1fgoBYFPZxbBzs6y_Gqhwtwh=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"93FP+HMG, Lương Văn Nho, Phường 9, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Cafe+M%E1%BB%99c+B%C3%B3ng+%C4%90%C3%A1/data=!4m7!3m6!1s0x31756fcdac38cc99:0xcced0b858effdf62!8m2!3d10.373936!4d107.0867108!16s%2Fg%2F11kdt_qcdy!19sChIJmcw4rM1vdTERYt__joUL7cw?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJF17FEMZvdTER9bXGMLAnlH8,Coffee Fresh,,,46,4,"Name: Tiger Coffee.Coffee & Food
Link: https://www.google.com/maps/search/Tiger+Coffee.Coffee+%26+Food/@10.363951799999999,107.08036799999999?authuser=0&hl=vi&entry=ttu
Reviews: 13 reviews

Name: Coffee Seaview 1
Link: https://www.google.com/maps/search/Coffee+Seaview+1/@10.378131,107.1123658?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: NGỠ coffee
Link: https://www.google.com/maps/search/NG%E1%BB%A0+coffee/@10.3631022,107.0798564?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Cà phê fress
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+fress/@10.365644999999999,107.08303509999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Ngộ coffee & milk tea
Link: https://www.google.com/maps/search/Ng%E1%BB%99+coffee+%26+milk+tea/@10.3658172,107.08248619999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,,1,Coffee Fresh (Chủ sở hữu),https://www.google.com/maps/contrib/117233684729783029007,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpIlzcpX-aj3VhOmGRUDVmoxEUC4NHwKMm_th1ptpiZEivxIPbrXydVCiPOS1Ce5zjRV7L0-jI7TWODvDK8FW0iPGmY-WcAisFhP0068zbL1T5IoTFORS0IW9NFLOcZ6xP-ckh=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"70 Ngô Đức Kế, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Coffee+Fresh/data=!4m7!3m6!1s0x31756fc610c55e17:0x7f9427b030c6b5f5!8m2!3d10.3664667!4d107.0831452!16s%2Fg%2F11bxdnf1fj!19sChIJF17FEMZvdTER9bXGMLAnlH8?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJo1DgTZ1vdTERSCLIJRoBHig,Cà Phê Cá Koi - Xanh mướt coffe,,,92,4.2,"Name: Ẩm Thực Tương Kỳ
Link: https://www.google.com/maps/search/%E1%BA%A8m+Th%E1%BB%B1c+T%C6%B0%C6%A1ng+K%E1%BB%B3/@10.361348099999999,107.07355609999999?authuser=0&hl=vi&entry=ttu
Reviews: 70 reviews

Name: Quán ca fe bi a
Link: https://www.google.com/maps/search/Qu%C3%A1n+ca+fe+bi+a/@10.3565854,107.0938642?authuser=0&hl=vi&entry=ttu
Reviews: 17 reviews

Name: Cafe Koi 24h Game
Link: https://www.google.com/maps/search/Cafe+Koi+24h+Game/@10.3564356,107.09384539999999?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Bi-K Coffee
Link: https://www.google.com/maps/search/Bi-K+Coffee/@10.372136099999999,107.10016630000001?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Cafe Friends
Link: https://www.google.com/maps/search/Cafe+Friends/@10.376397299999999,107.1041509?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews",,,1,Cà Phê Cá Koi - Xanh mướt coffe (Chủ sở hữu),https://www.google.com/maps/contrib/112899501417450408129,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwbl4_HYH7gi8hClSfrlrSI-R2Tjbb02Pnb3v_y23wlu9bLB0izJKLnM12kBpKaDcFwPIfQqdU9XHPjL5LJjO0p6-hZUlSC3RIOqHEPwKQXrcj7gMhoJyOwww7mw2OBZVwEVorng=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"454 Bình Giã, Nguyễn An Ninh, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+C%C3%A1+Koi+-+Xanh+m%C6%B0%E1%BB%9Bt+coffe/data=!4m7!3m6!1s0x31756f9d4de050a3:0x281e011a25c82248!8m2!3d10.3711045!4d107.0994962!16s%2Fg%2F11grps77m5!19sChIJo1DgTZ1vdTERSCLIJRoBHig?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJFf6zypRvdTER6s8TQ3MRmMM,Café Dinh,Ở đây có thức uống từ cà phê rang xay pha phin truyền thống mà bạn chưa chắc tìm được ở nơi nào khác!,,128,3.9,"Name: Phê La - Lê Lợi, Vũng Tàu
Link: https://www.google.com/maps/search/Ph%C3%AA+La+-+L%C3%AA+L%C6%A1%CC%A3i%2C+V%C5%A9ng+T%C3%A0u/@10.3456802,107.0745125?authuser=0&hl=vi&entry=ttu
Reviews: 1882 reviews

Name: Book Cafe
Link: https://www.google.com/maps/search/Book+Cafe/@10.3473162,107.0730657?authuser=0&hl=vi&entry=ttu
Reviews: 167 reviews

Name: Hala Coffee
Link: https://www.google.com/maps/search/Hala+Coffee/@10.3878077,107.096656?authuser=0&hl=vi&entry=ttu
Reviews: 30 reviews

Name: JUL - Coffee & Homestay
Link: https://www.google.com/maps/search/JUL+-+Coffee+%26+Homestay/@10.3562516,107.0827377?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Coffee 18
Link: https://www.google.com/maps/search/Coffee+18/@10.340429499999999,107.0766975?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://www.facebook.com/cafedinh175lelaivungtau/,0333 716 742,,Café Dinh (Chủ sở hữu),https://www.google.com/maps/contrib/110389470715623416307,https://lh3.googleusercontent.com/p/AF1QipNFm5RvpHgRzpsYsDKpD2F7yznFyKg3ZBCv_UHI=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"175 Lê Lai, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 79000",,https://www.google.com/maps/place/Caf%C3%A9+Dinh/data=!4m7!3m6!1s0x31756f94cab3fe15:0xc39811734313cfea!8m2!3d10.3518589!4d107.0773159!16s%2Fg%2F11btrrnj6_!19sChIJFf6zypRvdTER6s8TQ3MRmMM?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJi8LzIBJvdTERLBJxVODmn7Q,UNI Tea & Coffee,,,40,4.2,"Name: Quán Cà phê Urban
Link: https://www.google.com/maps/search/Qu%C3%A1n+C%C3%A0+ph%C3%AA+Urban/@10.364356299999999,107.0839453?authuser=0&hl=vi&entry=ttu
Reviews: 261 reviews

Name: U - tea Trà Olong Nguyên Bản Mộc
Link: https://www.google.com/maps/search/U+-+tea+Tr%C3%A0+Olong+Nguy%C3%AAn+B%E1%BA%A3n+M%E1%BB%99c/@10.348232699999999,107.0759566?authuser=0&hl=vi&entry=ttu
Reviews: 57 reviews

Name: Cà Phê Công Viên Nước
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+C%C3%B4ng+Vi%C3%AAn+N%C6%B0%E1%BB%9Bc/@10.365564599999999,107.0850775?authuser=0&hl=vi&entry=ttu
Reviews: 33 reviews

Name: Unin coffee
Link: https://www.google.com/maps/search/Unin+coffee/@10.377683,107.1102844?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Cafe 40
Link: https://www.google.com/maps/search/Cafe+40/@10.3654496,107.0853448?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews",,0254 3812 666,1,UNI Tea & Coffee (Chủ sở hữu),https://www.google.com/maps/contrib/116564123245484659003,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbjarPmRcdyJB_nPftt4A27k2cTptVp49X0wLvltzVOw2dRlqrSf_7rQOF0XcQ8eqoZEQ_-wJvjVCmk-D9By9atnnIbUPbbddnpjATVSp99bGTa7Obvx1C7f8V2FG-2QV_DhbVmH47T9I=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"102 Trương Văn Bang, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/UNI+Tea+%26+Coffee/data=!4m7!3m6!1s0x31756f1220f3c28b:0xb49fe6e05471122c!8m2!3d10.3661246!4d107.0860593!16s%2Fg%2F11gh754f5t!19sChIJi8LzIBJvdTERLBJxVODmn7Q?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
